video_id,subgroup,segment_index,start,end,content_type,alignment_score,narration,hands_visible,instructional_density,visual_avg_score,visual_pct_correlated,transcript_avg_score,transcript_pct_correlated,n_visual,n_transcript
muGlauyfOGsT,visually_embodied,8,70,80,hands_on_demonstration,100,True,True,4,0.0,0.0,0.0,0.0,1,1
muGlauyfOGsT,visually_embodied,9,80,90,equipment_closeup,0,False,False,1,0.0,0.0,0.0,0.0,1,1
muGlauyfOGsT,visually_embodied,10,90,100,hands_on_demonstration,100,True,True,5,0.0,0.0,0.0,0.0,1,1
muGlauyfOGsT,visually_embodied,11,100,110,hands_on_demonstration,100,True,True,4,0.0,0.0,0.0,0.0,1,1
muGlauyfOGsT,visually_embodied,12,110,120,hands_on_demonstration,100,True,True,4,0.0,0.0,0.0,0.0,1,1
muGlauyfOGsT,visually_embodied,13,120,130,hands_on_demonstration,100,True,True,4,80.0,100.0,0.0,0.0,1,1
muGlauyfOGsT,visually_embodied,14,130,140,hands_on_demonstration,100,True,True,5,0.0,0.0,0.0,0.0,1,1
muGlauyfOGsT,visually_embodied,15,140,150,hands_on_demonstration,100,True,True,4,0.0,0.0,0.0,0.0,1,1
muGlauyfOGsT,visually_embodied,16,150,160,hands_on_demonstration,100,True,True,4,0.0,0.0,0.0,0.0,1,1
muGlauyfOGsT,visually_embodied,17,160,170,hands_on_demonstration,100,True,True,4,0.0,0.0,0.0,0.0,1,1
muGlauyfOGsT,visually_embodied,18,170,180,hands_on_demonstration,100,True,True,4,20.0,0.0,0.0,0.0,1,1
muGlauyfOGsT,visually_embodied,19,180,190,hands_on_demonstration,100,True,True,4,85.0,100.0,0.0,0.0,1,1
muGlauyfOGsT,visually_embodied,20,190,200,hands_on_demonstration,100,True,True,4,80.0,100.0,0.0,0.0,1,1
muGlauyfOGsT,visually_embodied,21,200,210,equipment_closeup,0,False,True,1,0.0,0.0,0.0,0.0,1,1
muGlauyfOGsT,visually_embodied,22,210,220,hands_on_demonstration,100,True,True,4,0.0,0.0,0.0,0.0,1,1
muGlauyfOGsT,visually_embodied,23,220,230,hands_on_demonstration,100,True,True,4,0.0,0.0,0.0,0.0,1,1
muGlauyfOGsT,visually_embodied,24,230,240,hands_on_demonstration,100,True,True,4,0.0,0.0,0.0,0.0,1,1
muGlauyfOGsT,visually_embodied,25,240,250,hands_on_demonstration,100,True,True,4,0.0,0.0,0.0,0.0,1,1
muGlauyfOGsT,visually_embodied,26,250,260,hands_on_demonstration,100,True,True,4,0.0,0.0,0.0,0.0,1,1
muGlauyfOGsT,visually_embodied,27,260,270,hands_on_demonstration,100,True,True,4,60.0,100.0,0.0,0.0,1,1
muGlauyfOGsT,visually_embodied,28,270,280,hands_on_demonstration,100,True,True,4,0.0,0.0,0.0,0.0,1,1
muGlauyfOGsT,visually_embodied,29,280,290,hands_on_demonstration,100,True,True,4,0.0,0.0,0.0,0.0,1,1
muGlauyfOGsT,visually_embodied,30,290,300,hands_on_demonstration,100,True,True,4,0.0,0.0,0.0,0.0,1,1
muGlauyfOGsT,visually_embodied,31,300,310,hands_on_demonstration,100,True,True,3,80.0,100.0,0.0,0.0,1,1
muGlauyfOGsT,visually_embodied,32,310,320,equipment_closeup,0,False,False,1,0.0,0.0,0.0,0.0,1,1
muGlauyfOGsT,visually_embodied,33,320,330,hands_on_demonstration,100,True,True,3,90.0,100.0,0.0,0.0,1,1
muGlauyfOGsT,visually_embodied,34,330,340,hands_on_demonstration,100,True,True,3,80.0,100.0,0.0,0.0,1,1
muGlauyfOGsT,visually_embodied,35,340,350,hands_on_demonstration,100,True,True,3,0.0,0.0,0.0,0.0,1,1
muGlauyfOGsT,visually_embodied,36,350,360,hands_on_demonstration,100,True,True,3,0.0,0.0,0.0,0.0,1,1
muGlauyfOGsT,visually_embodied,37,360,370,hands_on_demonstration,100,True,True,3,90.0,100.0,0.0,0.0,1,1
muGlauyfOGsT,visually_embodied,38,370,380,hands_on_demonstration,100,True,True,3,0.0,0.0,0.0,0.0,1,1
muGlauyfOGsT,visually_embodied,39,380,390,hands_on_demonstration,100,True,True,3,0.0,0.0,0.0,0.0,1,1
muGlauyfOGsT,visually_embodied,40,390,400,hands_on_demonstration,100,True,True,3,95.0,100.0,0.0,0.0,1,1
muGlauyfOGsT,visually_embodied,41,400,410,hands_on_demonstration,100,True,True,3,0.0,0.0,0.0,0.0,1,1
muGlauyfOGsT,visually_embodied,42,410,420,hands_on_demonstration,100,True,True,3,80.0,100.0,0.0,0.0,1,1
muGlauyfOGsT,visually_embodied,43,420,430,hands_on_demonstration,100,True,True,3,80.0,100.0,0.0,0.0,1,1
muGlauyfOGsT,visually_embodied,44,430,440,hands_on_demonstration,100,True,True,3,85.0,100.0,0.0,0.0,1,1
muGlauyfOGsT,visually_embodied,45,440,450,hands_on_demonstration,100,True,True,3,0.0,0.0,0.0,0.0,1,1
muGlauyfOGsT,visually_embodied,46,450,460,hands_on_demonstration,100,True,True,3,80.0,100.0,0.0,0.0,1,1
muGlauyfOGsT,visually_embodied,47,460,470,hands_on_demonstration,100,True,True,3,0.0,0.0,0.0,0.0,1,1
muGlauyfOGsT,visually_embodied,48,470,480,hands_on_demonstration,100,True,True,3,0.0,0.0,0.0,0.0,1,1
muGlauyfOGsT,visually_embodied,49,480,490,hands_on_demonstration,100,True,True,3,0.0,0.0,0.0,0.0,1,1
muGlauyfOGsT,visually_embodied,50,490,500,hands_on_demonstration,100,True,True,3,0.0,0.0,0.0,0.0,1,1
muGlauyfOGsT,visually_embodied,51,500,510,hands_on_demonstration,100,True,True,3,0.0,0.0,0.0,0.0,1,1
muGlauyfOGsT,visually_embodied,52,510,520,hands_on_demonstration,100,True,True,3,0.0,0.0,0.0,0.0,0,1
muGlauyfOGsT,visually_embodied,53,520,530,hands_on_demonstration,100,True,True,3,0.0,0.0,0.0,0.0,0,1
U5cqrrhq9TA,verbally_embodied,1,0,10,hands_on_demonstration,100,True,True,2,28.333333333333332,33.33333333333333,0.0,0.0,3,3
U5cqrrhq9TA,verbally_embodied,2,10,20,presenter_talking,100,True,True,3,31.666666666666668,33.33333333333333,0.0,0.0,3,3
U5cqrrhq9TA,verbally_embodied,3,20,30,hands_on_demonstration,100,True,True,4,30.0,33.33333333333333,0.0,0.0,3,3
U5cqrrhq9TA,verbally_embodied,4,30,40,equipment_closeup,100,True,False,4,91.0,100.0,25.0,33.33333333333333,3,3
U5cqrrhq9TA,verbally_embodied,5,40,50,presenter_talking,100,True,False,2,0.0,0.0,0.0,0.0,3,3
U5cqrrhq9TA,verbally_embodied,6,50,60,presenter_talking,100,True,True,2,63.333333333333336,66.66666666666666,82.66666666666667,100.0,3,3
U5cqrrhq9TA,verbally_embodied,7,60,70,hands_on_demonstration,100,True,True,4,6.666666666666667,0.0,56.666666666666664,66.66666666666666,3,3
U5cqrrhq9TA,verbally_embodied,8,70,80,equipment_closeup,100,True,False,4,26.666666666666668,33.33333333333333,37.333333333333336,33.33333333333333,3,3
U5cqrrhq9TA,verbally_embodied,9,80,90,screen_or_software,100,True,False,3,31.666666666666668,33.33333333333333,86.66666666666667,100.0,3,3
U5cqrrhq9TA,verbally_embodied,10,90,100,equipment_closeup,100,True,False,3,88.33333333333333,100.0,93.33333333333333,100.0,3,3
U5cqrrhq9TA,verbally_embodied,11,100,110,diagram_or_whiteboard,100,True,True,4,0.0,0.0,0.0,0.0,3,3
U5cqrrhq9TA,verbally_embodied,12,110,120,presenter_talking,100,True,True,2,0.0,0.0,0.0,0.0,3,3
U5cqrrhq9TA,verbally_embodied,13,120,130,presenter_talking,100,True,True,3,31.666666666666668,33.33333333333333,0.0,0.0,3,3
U5cqrrhq9TA,verbally_embodied,14,130,140,equipment_closeup,100,True,True,3,86.66666666666667,100.0,60.666666666666664,66.66666666666666,3,3
U5cqrrhq9TA,verbally_embodied,15,140,150,presenter_talking,100,True,True,3,0.0,0.0,0.0,0.0,3,3
U5cqrrhq9TA,verbally_embodied,16,150,160,other,0,False,False,1,30.0,33.33333333333333,30.0,33.33333333333333,3,3
U5cqrrhq9TA,verbally_embodied,17,160,170,equipment_closeup,100,True,True,2,31.666666666666668,33.33333333333333,30.0,33.33333333333333,3,3
U5cqrrhq9TA,verbally_embodied,18,170,180,equipment_closeup,100,True,True,2,31.666666666666668,33.33333333333333,60.0,66.66666666666666,3,3
U5cqrrhq9TA,verbally_embodied,19,180,190,equipment_closeup,100,True,True,2,61.666666666666664,66.66666666666666,88.33333333333333,100.0,3,3
U5cqrrhq9TA,verbally_embodied,20,190,200,screen_or_software,100,True,False,3,0.0,0.0,0.0,0.0,3,3
U5cqrrhq9TA,verbally_embodied,21,200,210,screen_or_software,100,True,False,3,30.0,33.33333333333333,60.0,66.66666666666666,3,3
U5cqrrhq9TA,verbally_embodied,22,210,220,equipment_closeup,100,True,True,2,0.0,0.0,57.666666666666664,66.66666666666666,3,3
U5cqrrhq9TA,verbally_embodied,23,220,230,screen_or_software,100,True,False,3,31.666666666666668,33.33333333333333,37.333333333333336,33.33333333333333,3,3
U5cqrrhq9TA,verbally_embodied,24,230,240,device_in_operation,100,True,False,2,86.66666666666667,100.0,60.0,66.66666666666666,3,3
U5cqrrhq9TA,verbally_embodied,25,240,250,hands_on_demonstration,100,True,True,2,64.33333333333333,66.66666666666666,60.666666666666664,66.66666666666666,3,3
U5cqrrhq9TA,verbally_embodied,26,250,260,equipment_closeup,100,True,False,2,26.666666666666668,33.33333333333333,60.666666666666664,66.66666666666666,3,3
U5cqrrhq9TA,verbally_embodied,27,260,270,equipment_closeup,100,True,False,2,63.333333333333336,66.66666666666666,26.666666666666668,33.33333333333333,3,3
U5cqrrhq9TA,verbally_embodied,28,270,280,diagram_or_whiteboard,100,True,True,4,30.0,33.33333333333333,0.0,0.0,3,3
U5cqrrhq9TA,verbally_embodied,29,280,290,diagram_or_whiteboard,100,True,True,4,0.0,0.0,60.666666666666664,66.66666666666666,3,3
U5cqrrhq9TA,verbally_embodied,30,290,300,diagram_or_whiteboard,100,True,True,4,0.0,0.0,60.0,66.66666666666666,3,3
U5cqrrhq9TA,verbally_embodied,31,300,310,equipment_closeup,100,True,False,5,61.666666666666664,66.66666666666666,90.0,100.0,3,3
U5cqrrhq9TA,verbally_embodied,32,310,320,diagram_or_whiteboard,100,True,True,5,91.66666666666667,100.0,87.33333333333333,100.0,3,3
U5cqrrhq9TA,verbally_embodied,33,320,330,hands_on_demonstration,100,True,True,3,58.333333333333336,66.66666666666666,60.0,66.66666666666666,3,3
U5cqrrhq9TA,verbally_embodied,34,330,340,hands_on_demonstration,100,True,True,3,26.666666666666668,33.33333333333333,30.0,33.33333333333333,3,3
U5cqrrhq9TA,verbally_embodied,35,340,350,presenter_talking,0,True,False,1,0.0,0.0,0.0,0.0,3,3
U5cqrrhq9TA,verbally_embodied,36,350,360,equipment_closeup,100,True,True,5,26.666666666666668,33.33333333333333,0.0,0.0,3,3
U5cqrrhq9TA,verbally_embodied,37,360,370,equipment_closeup,100,True,True,5,26.666666666666668,33.33333333333333,55.0,66.66666666666666,3,3
U5cqrrhq9TA,verbally_embodied,38,370,380,equipment_closeup,100,True,True,5,6.666666666666667,0.0,23.333333333333332,33.33333333333333,3,3
U5cqrrhq9TA,verbally_embodied,39,380,390,equipment_closeup,100,True,True,5,0.0,0.0,0.0,0.0,3,3
U5cqrrhq9TA,verbally_embodied,40,390,400,equipment_closeup,100,True,True,5,31.666666666666668,33.33333333333333,31.666666666666668,33.33333333333333,3,3
U5cqrrhq9TA,verbally_embodied,41,400,410,equipment_closeup,100,True,True,5,0.0,0.0,30.0,33.33333333333333,3,3
U5cqrrhq9TA,verbally_embodied,42,410,420,equipment_closeup,100,True,True,5,90.0,100.0,68.33333333333333,66.66666666666666,3,3
U5cqrrhq9TA,verbally_embodied,43,420,430,diagram_or_whiteboard,100,True,True,5,0.0,0.0,0.0,0.0,3,3
U5cqrrhq9TA,verbally_embodied,44,430,440,hands_on_demonstration,100,True,True,5,63.333333333333336,66.66666666666666,88.33333333333333,100.0,3,3
U5cqrrhq9TA,verbally_embodied,45,440,450,equipment_closeup,100,True,True,5,91.66666666666667,100.0,61.666666666666664,66.66666666666666,3,3
U5cqrrhq9TA,verbally_embodied,46,450,460,diagram_or_whiteboard,100,True,True,5,30.0,33.33333333333333,0.0,0.0,3,3
U5cqrrhq9TA,verbally_embodied,47,460,470,diagram_or_whiteboard,100,True,True,5,0.0,0.0,0.0,0.0,3,3
U5cqrrhq9TA,verbally_embodied,48,470,480,hands_on_demonstration,100,True,True,5,0.0,0.0,0.0,0.0,3,3
U5cqrrhq9TA,verbally_embodied,49,480,490,equipment_closeup,100,True,True,5,88.33333333333333,100.0,0.0,0.0,3,3
U5cqrrhq9TA,verbally_embodied,50,490,500,diagram_or_whiteboard,100,True,True,5,50.0,66.66666666666666,0.0,0.0,3,3
U5cqrrhq9TA,verbally_embodied,51,500,510,equipment_closeup,100,True,True,5,26.666666666666668,33.33333333333333,0.0,0.0,3,3
U5cqrrhq9TA,verbally_embodied,52,510,520,equipment_closeup,100,True,True,5,26.666666666666668,33.33333333333333,82.33333333333333,100.0,3,3
U5cqrrhq9TA,verbally_embodied,53,520,530,equipment_closeup,100,True,False,5,60.0,66.66666666666666,56.666666666666664,66.66666666666666,3,3
U5cqrrhq9TA,verbally_embodied,54,530,540,screen_or_software,100,True,False,5,0.0,0.0,0.0,0.0,3,3
U5cqrrhq9TA,verbally_embodied,55,540,550,diagram_or_whiteboard,100,True,True,5,0.0,0.0,88.33333333333333,100.0,3,3
U5cqrrhq9TA,verbally_embodied,56,550,560,diagram_or_whiteboard,100,True,True,5,95.0,100.0,86.66666666666667,100.0,3,3
U5cqrrhq9TA,verbally_embodied,57,560,570,equipment_closeup,100,True,True,5,63.333333333333336,66.66666666666666,60.0,66.66666666666666,3,3
U5cqrrhq9TA,verbally_embodied,58,570,580,equipment_closeup,100,True,True,5,0.0,0.0,89.0,100.0,3,3
U5cqrrhq9TA,verbally_embodied,59,580,590,screen_or_software,100,True,False,5,0.0,0.0,60.0,66.66666666666666,3,3
U5cqrrhq9TA,verbally_embodied,60,590,600,diagram_or_whiteboard,0,True,True,1,93.33333333333333,100.0,27.333333333333332,33.33333333333333,3,3
U5cqrrhq9TA,verbally_embodied,61,1000,1010,diagram_or_whiteboard,100,True,True,4,0.0,0.0,0.0,0.0,3,3
U5cqrrhq9TA,verbally_embodied,62,1010,1020,diagram_or_whiteboard,100,True,True,4,90.0,100.0,0.0,0.0,3,3
U5cqrrhq9TA,verbally_embodied,63,1020,1030,hands_on_demonstration,100,True,True,3,90.0,100.0,0.0,0.0,3,3
U5cqrrhq9TA,verbally_embodied,64,1030,1040,screen_or_software,100,True,False,3,31.666666666666668,33.33333333333333,51.0,66.66666666666666,3,3
U5cqrrhq9TA,verbally_embodied,65,1040,1050,equipment_closeup,100,True,True,3,0.0,0.0,0.0,0.0,3,3
U5cqrrhq9TA,verbally_embodied,66,1050,1100,diagram_or_whiteboard,100,True,True,4,31.666666666666668,33.33333333333333,56.666666666666664,66.66666666666666,3,3
U5cqrrhq9TA,verbally_embodied,67,1100,1110,hands_on_demonstration,100,True,True,3,31.666666666666668,33.33333333333333,91.66666666666667,100.0,3,3
U5cqrrhq9TA,verbally_embodied,68,1110,1120,screen_or_software,100,True,False,2,63.333333333333336,66.66666666666666,31.666666666666668,33.33333333333333,3,3
U5cqrrhq9TA,verbally_embodied,69,1120,1124,presenter_talking,100,True,False,1,53.333333333333336,66.66666666666666,0.0,0.0,3,3
35YuILUlfGs,verbally_embodied,1,0,10,equipment_closeup,100,True,True,1,85.0,100.0,0.0,0.0,1,1
35YuILUlfGs,verbally_embodied,2,10,20,equipment_closeup,100,True,False,2,0.0,0.0,0.0,0.0,1,1
35YuILUlfGs,verbally_embodied,3,20,30,equipment_closeup,100,True,True,1,0.0,0.0,0.0,0.0,1,1
35YuILUlfGs,verbally_embodied,4,30,40,slide_or_powerpoint,100,True,False,1,0.0,0.0,0.0,0.0,1,1
35YuILUlfGs,verbally_embodied,5,40,50,equipment_closeup,100,True,True,1,95.0,100.0,90.0,100.0,1,1
35YuILUlfGs,verbally_embodied,6,50,60,slide_or_powerpoint,0,False,False,1,0.0,0.0,0.0,0.0,1,1
35YuILUlfGs,verbally_embodied,7,60,70,equipment_closeup,0,False,False,1,0.0,0.0,0.0,0.0,1,1
35YuILUlfGs,verbally_embodied,8,70,80,equipment_closeup,0,False,False,1,0.0,0.0,0.0,0.0,1,1
35YuILUlfGs,verbally_embodied,9,80,90,hands_on_demonstration,0,False,True,1,0.0,0.0,0.0,0.0,1,1
35YuILUlfGs,verbally_embodied,10,90,100,other,0,False,False,1,0.0,0.0,0.0,0.0,1,1
35YuILUlfGs,verbally_embodied,11,100,110,equipment_closeup,0,False,True,1,0.0,0.0,0.0,0.0,1,1
35YuILUlfGs,verbally_embodied,12,110,120,equipment_closeup,100,True,True,1,95.0,100.0,0.0,0.0,1,1
35YuILUlfGs,verbally_embodied,13,120,130,diagram_or_whiteboard,100,True,True,3,95.0,100.0,0.0,0.0,1,1
35YuILUlfGs,verbally_embodied,14,130,140,diagram_or_whiteboard,100,True,True,4,85.0,100.0,90.0,100.0,1,1
35YuILUlfGs,verbally_embodied,15,140,150,diagram_or_whiteboard,100,True,True,4,0.0,0.0,90.0,100.0,1,1
35YuILUlfGs,verbally_embodied,16,150,160,diagram_or_whiteboard,100,True,True,3,0.0,0.0,0.0,0.0,1,1
35YuILUlfGs,verbally_embodied,17,160,170,diagram_or_whiteboard,100,True,True,3,0.0,0.0,0.0,0.0,1,1
35YuILUlfGs,verbally_embodied,18,170,180,diagram_or_whiteboard,100,True,True,3,85.0,100.0,0.0,0.0,1,1
35YuILUlfGs,verbally_embodied,19,180,190,slide_or_powerpoint,100,True,False,1,0.0,0.0,0.0,0.0,1,1
35YuILUlfGs,verbally_embodied,20,190,200,diagram_or_whiteboard,100,True,True,3,0.0,0.0,0.0,0.0,1,1
35YuILUlfGs,verbally_embodied,21,200,210,diagram_or_whiteboard,100,True,True,3,0.0,0.0,0.0,0.0,1,1
35YuILUlfGs,verbally_embodied,22,210,220,diagram_or_whiteboard,100,True,False,3,0.0,0.0,0.0,0.0,1,1
35YuILUlfGs,verbally_embodied,23,220,230,screen_or_software,100,True,False,3,95.0,100.0,0.0,0.0,1,1
35YuILUlfGs,verbally_embodied,24,230,240,screen_or_software,100,True,False,3,0.0,0.0,0.0,0.0,1,1
35YuILUlfGs,verbally_embodied,25,240,250,screen_or_software,100,True,False,3,0.0,0.0,0.0,0.0,1,1
35YuILUlfGs,verbally_embodied,26,250,260,diagram_or_whiteboard,100,True,True,3,95.0,100.0,0.0,0.0,1,1
35YuILUlfGs,verbally_embodied,27,260,270,diagram_or_whiteboard,100,True,False,3,0.0,0.0,0.0,0.0,1,1
35YuILUlfGs,verbally_embodied,28,270,280,diagram_or_whiteboard,100,True,True,3,0.0,0.0,0.0,0.0,1,1
35YuILUlfGs,verbally_embodied,29,280,290,screen_or_software,100,True,False,3,0.0,0.0,0.0,0.0,1,1
35YuILUlfGs,verbally_embodied,30,290,300,diagram_or_whiteboard,100,True,True,3,0.0,0.0,90.0,100.0,1,1
35YuILUlfGs,verbally_embodied,31,300,310,slide_or_powerpoint,100,True,False,3,95.0,100.0,0.0,0.0,1,1
35YuILUlfGs,verbally_embodied,32,310,320,diagram_or_whiteboard,100,True,True,5,70.0,100.0,0.0,0.0,1,1
35YuILUlfGs,verbally_embodied,33,320,330,slide_or_powerpoint,100,True,False,3,0.0,0.0,0.0,0.0,1,1
35YuILUlfGs,verbally_embodied,34,330,340,slide_or_powerpoint,100,True,False,3,0.0,0.0,0.0,0.0,1,1
35YuILUlfGs,verbally_embodied,35,340,350,diagram_or_whiteboard,100,True,True,5,0.0,0.0,0.0,0.0,1,1
35YuILUlfGs,verbally_embodied,36,350,360,slide_or_powerpoint,100,True,False,3,95.0,100.0,0.0,0.0,1,1
35YuILUlfGs,verbally_embodied,37,360,370,screen_or_software,100,True,True,4,95.0,100.0,0.0,0.0,1,1
35YuILUlfGs,verbally_embodied,38,370,380,screen_or_software,100,True,True,4,0.0,0.0,0.0,0.0,1,1
35YuILUlfGs,verbally_embodied,39,380,390,diagram_or_whiteboard,100,True,True,5,90.0,100.0,0.0,0.0,1,1
35YuILUlfGs,verbally_embodied,40,390,400,screen_or_software,100,True,True,4,95.0,100.0,0.0,0.0,1,1
35YuILUlfGs,verbally_embodied,41,400,410,slide_or_powerpoint,100,True,False,3,80.0,100.0,0.0,0.0,1,1
35YuILUlfGs,verbally_embodied,42,410,420,diagram_or_whiteboard,100,True,True,5,0.0,0.0,0.0,0.0,1,1
35YuILUlfGs,verbally_embodied,43,420,430,animation_or_graphic,0,False,False,1,0.0,0.0,0.0,0.0,1,1
35YuILUlfGs,verbally_embodied,44,430,440,animation_or_graphic,0,False,False,1,0.0,0.0,0.0,0.0,1,1
35YuILUlfGs,verbally_embodied,45,440,450,screen_or_software,100,True,True,5,0.0,0.0,0.0,0.0,1,1
35YuILUlfGs,verbally_embodied,46,450,460,hands_on_demonstration,100,True,True,4,80.0,100.0,0.0,0.0,1,1
35YuILUlfGs,verbally_embodied,47,460,470,diagram_or_whiteboard,100,True,True,5,95.0,100.0,0.0,0.0,1,1
35YuILUlfGs,verbally_embodied,48,470,480,diagram_or_whiteboard,100,True,True,4,0.0,0.0,0.0,0.0,1,1
35YuILUlfGs,verbally_embodied,49,480,490,hands_on_demonstration,100,True,True,4,95.0,100.0,0.0,0.0,1,1
35YuILUlfGs,verbally_embodied,50,490,500,screen_or_software,100,True,True,4,95.0,100.0,0.0,0.0,1,1
35YuILUlfGs,verbally_embodied,51,500,510,screen_or_software,100,True,True,4,0.0,0.0,0.0,0.0,1,1
35YuILUlfGs,verbally_embodied,52,510,520,screen_or_software,100,True,True,4,0.0,0.0,0.0,0.0,1,1
35YuILUlfGs,verbally_embodied,53,520,530,screen_or_software,100,True,True,4,0.0,0.0,0.0,0.0,1,1
35YuILUlfGs,verbally_embodied,54,530,540,screen_or_software,100,True,True,4,80.0,100.0,0.0,0.0,1,1
35YuILUlfGs,verbally_embodied,55,540,550,screen_or_software,100,True,True,4,95.0,100.0,0.0,0.0,1,1
35YuILUlfGs,verbally_embodied,56,550,560,screen_or_software,100,True,True,4,0.0,0.0,0.0,0.0,1,1
35YuILUlfGs,verbally_embodied,57,560,570,screen_or_software,100,True,True,4,0.0,0.0,0.0,0.0,1,1
35YuILUlfGs,verbally_embodied,58,570,580,screen_or_software,100,True,True,4,95.0,100.0,0.0,0.0,1,1
35YuILUlfGs,verbally_embodied,59,580,590,screen_or_software,100,True,True,4,95.0,100.0,0.0,0.0,1,1
35YuILUlfGs,verbally_embodied,60,590,600,screen_or_software,100,True,True,4,0.0,0.0,0.0,0.0,1,1
35YuILUlfGs,verbally_embodied,61,600,610,screen_or_software,100,True,False,2,95.0,100.0,0.0,0.0,1,1
35YuILUlfGs,verbally_embodied,62,610,620,screen_or_software,100,True,False,2,95.0,100.0,0.0,0.0,1,1
35YuILUlfGs,verbally_embodied,63,620,630,screen_or_software,100,True,False,2,0.0,0.0,0.0,0.0,1,1
35YuILUlfGs,verbally_embodied,64,630,640,screen_or_software,100,True,False,2,0.0,0.0,0.0,0.0,1,1
35YuILUlfGs,verbally_embodied,65,640,650,screen_or_software,100,True,False,4,95.0,100.0,0.0,0.0,1,1
35YuILUlfGs,verbally_embodied,66,650,660,screen_or_software,100,True,False,4,95.0,100.0,0.0,0.0,1,1
35YuILUlfGs,verbally_embodied,67,660,664,slide_or_powerpoint,100,True,False,2,80.0,100.0,0.0,0.0,1,1
YIAQ80evrFM,visually_embodied,1,0,10,device_in_operation,0,False,True,1,90.71428571428571,100.0,0.0,0.0,7,7
YIAQ80evrFM,visually_embodied,2,10,20,equipment_closeup,100,True,True,5,37.857142857142854,42.857142857142854,0.0,0.0,7,7
YIAQ80evrFM,visually_embodied,3,20,30,hands_on_demonstration,100,False,True,5,36.42857142857143,42.857142857142854,0.0,0.0,7,7
YIAQ80evrFM,visually_embodied,4,30,40,hands_on_demonstration,100,False,True,5,2.857142857142857,0.0,0.0,0.0,7,7
YIAQ80evrFM,visually_embodied,5,40,50,hands_on_demonstration,100,False,True,5,91.42857142857143,100.0,0.0,0.0,7,7
YIAQ80evrFM,visually_embodied,6,50,60,hands_on_demonstration,100,False,True,5,76.42857142857143,85.71428571428571,0.0,0.0,7,7
YIAQ80evrFM,visually_embodied,7,60,70,hands_on_demonstration,100,False,True,5,22.857142857142858,28.57142857142857,0.0,0.0,7,7
YIAQ80evrFM,visually_embodied,8,70,80,hands_on_demonstration,100,False,True,5,80.0,85.71428571428571,7.142857142857143,14.285714285714285,7,7
YIAQ80evrFM,visually_embodied,9,80,90,hands_on_demonstration,100,False,True,5,76.42857142857143,85.71428571428571,13.571428571428571,14.285714285714285,7,7
YIAQ80evrFM,visually_embodied,10,90,100,hands_on_demonstration,100,False,True,5,92.14285714285714,100.0,13.142857142857142,14.285714285714285,7,7
YIAQ80evrFM,visually_embodied,11,100,110,equipment_closeup,100,False,True,5,93.57142857142857,100.0,5.714285714285714,14.285714285714285,7,7
YIAQ80evrFM,visually_embodied,12,110,120,hands_on_demonstration,100,False,True,5,65.71428571428571,71.42857142857143,0.0,0.0,7,7
YIAQ80evrFM,visually_embodied,13,120,130,hands_on_demonstration,100,False,True,5,79.28571428571429,85.71428571428571,12.857142857142858,14.285714285714285,7,7
YIAQ80evrFM,visually_embodied,14,130,140,hands_on_demonstration,100,False,True,5,61.42857142857143,71.42857142857143,14.285714285714286,14.285714285714285,7,7
YIAQ80evrFM,visually_embodied,15,140,150,hands_on_demonstration,100,False,True,5,92.85714285714286,100.0,12.142857142857142,14.285714285714285,7,7
YIAQ80evrFM,visually_embodied,16,150,160,hands_on_demonstration,100,False,True,5,69.28571428571429,85.71428571428571,0.0,0.0,7,7
YIAQ80evrFM,visually_embodied,17,160,170,hands_on_demonstration,100,False,True,5,91.42857142857143,100.0,0.0,0.0,7,7
YIAQ80evrFM,visually_embodied,18,170,180,hands_on_demonstration,100,False,True,5,55.0,57.14285714285714,0.0,0.0,7,7
YIAQ80evrFM,visually_embodied,19,180,190,hands_on_demonstration,100,False,True,5,93.57142857142857,100.0,0.0,0.0,7,7
YIAQ80evrFM,visually_embodied,20,190,200,hands_on_demonstration,100,False,True,5,37.142857142857146,42.857142857142854,0.0,0.0,7,7
YIAQ80evrFM,visually_embodied,21,200,210,hands_on_demonstration,100,False,True,5,92.14285714285714,100.0,0.0,0.0,7,7
YIAQ80evrFM,visually_embodied,22,210,220,hands_on_demonstration,100,False,True,5,77.14285714285714,85.71428571428571,0.0,0.0,7,7
YIAQ80evrFM,visually_embodied,23,220,230,hands_on_demonstration,100,False,True,5,95.0,100.0,12.142857142857142,14.285714285714285,7,7
YIAQ80evrFM,visually_embodied,24,230,240,hands_on_demonstration,100,False,True,5,93.57142857142857,100.0,0.0,0.0,7,7
YIAQ80evrFM,visually_embodied,25,240,250,hands_on_demonstration,100,False,True,5,64.28571428571429,71.42857142857143,13.142857142857142,14.285714285714285,7,7
YIAQ80evrFM,visually_embodied,26,250,260,hands_on_demonstration,100,False,True,5,77.85714285714286,85.71428571428571,0.0,0.0,7,7
YIAQ80evrFM,visually_embodied,27,260,270,hands_on_demonstration,100,False,True,5,95.0,100.0,13.571428571428571,14.285714285714285,7,7
YIAQ80evrFM,visually_embodied,28,270,280,hands_on_demonstration,100,False,True,5,92.85714285714286,100.0,14.285714285714286,14.285714285714285,7,7
YIAQ80evrFM,visually_embodied,29,280,290,equipment_closeup,100,False,True,5,92.14285714285714,100.0,0.0,0.0,7,7
